car_id,problem_category
155629,FUEL/PROPULSION SYSTEM
228852,FUEL/PROPULSION SYSTEM
193345,SERVICE BRAKES
150145,ENGINE
215716,ELECTRICAL SYSTEM
83040,ENGINE
244385,ENGINE
233242,ELECTRICAL SYSTEM
242455,ENGINE
113705,ENGINE
79477,SEAT BELTS
30818,FORWARD COLLISION AVOIDANCE
143081,POWER TRAIN
51839,AIR BAGS
167969,STRUCTURE
143934,LATCHES/LOCKS/LINKAGES
281209,STRUCTURE
89736,POWER TRAIN
254771,FUEL/PROPULSION SYSTEM
215285,ENGINE
125213,LATCHES/LOCKS/LINKAGES
192296,ELECTRICAL SYSTEM
115780,POWER TRAIN
131793,TIRES
248800,ENGINE
234133,ELECTRICAL SYSTEM
3190,TIRES
15793,ELECTRICAL SYSTEM
178735,VEHICLE SPEED CONTROL
173955,STEERING
125974,SERVICE BRAKES
202204,STEERING
160114,AIR BAGS
191864,SERVICE BRAKES
126470,ENGINE
65132,ELECTRICAL SYSTEM
30569,ENGINE
237765,ELECTRICAL SYSTEM
242509,AIR BAGS
272891,ELECTRICAL SYSTEM
243137,WHEELS
1016,ENGINE
262731,POWER TRAIN
284991,FUEL SYSTEM
294364,FUEL SYSTEM
124755,ELECTRICAL SYSTEM
18810,POWER TRAIN
70938,TIRES
232556,ENGINE
245311,ENGINE
6068,STEERING
190872,POWER TRAIN
153480,TIRES
260006,STEERING
200652,STRUCTURE
82790,POWER TRAIN
20041,STEERING
181434,AIR BAGS
118518,AIR BAGS
158080,ELECTRICAL SYSTEM
99156,STRUCTURE
279717,SERVICE BRAKES
158581,ENGINE
299984,TIRES
109538,FORWARD COLLISION AVOIDANCE
291786,FUEL SYSTEM
38671,ENGINE
112739,EXTERIOR LIGHTING
93515,ELECTRICAL SYSTEM
79329,POWER TRAIN
198507,ENGINE AND ENGINE COOLING
78574,STRUCTURE
64316,ELECTRICAL SYSTEM
281691,ENGINE
21920,FORWARD COLLISION AVOIDANCE
162714,SERVICE BRAKES
7192,VISIBILITY
184177,ENGINE
134304,SERVICE BRAKES
252537,STRUCTURE
25579,STEERING
968,STEERING
173734,SERVICE BRAKES
288770,FUEL/PROPULSION SYSTEM
79648,VEHICLE SPEED CONTROL
292834,ENGINE
167335,ENGINE
265642,EQUIPMENT
224915,SERVICE BRAKES
72567,POWER TRAIN
44645,ENGINE
205345,VISIBILITY/WIPER
119642,ELECTRICAL SYSTEM
252966,SEATS
104173,ELECTRICAL SYSTEM
166313,TIRES
45108,SUSPENSION
60494,ENGINE
85571,ENGINE
181181,POWER TRAIN
19246,POWER TRAIN
137800,POWER TRAIN
264169,FUEL/PROPULSION SYSTEM
270605,VEHICLE SPEED CONTROL
13141,SERVICE BRAKES
69845,EXTERIOR LIGHTING
210343,ENGINE
10748,ELECTRICAL SYSTEM
281558,POWER TRAIN
284616,POWER TRAIN
217734,ELECTRICAL SYSTEM
59383,STEERING
142113,POWER TRAIN
113738,ENGINE
265460,ENGINE
268906,ENGINE
287379,POWER TRAIN
193797,ENGINE
100161,STRUCTURE
8372,SERVICE BRAKES
285091,SERVICE BRAKES
37714,ELECTRICAL SYSTEM
182980,ENGINE
212108,ENGINE
88573,ENGINE
175422,SERVICE BRAKES
270420,FORWARD COLLISION AVOIDANCE
152992,ENGINE
73458,POWER TRAIN
39507,EQUIPMENT
29336,ENGINE
217632,ELECTRICAL SYSTEM
75610,STEERING
241957,SERVICE BRAKES
138256,ENGINE
142861,STRUCTURE
290085,VISIBILITY/WIPER
64664,ENGINE
258357,AIR BAGS
197530,POWER TRAIN
213914,AIR BAGS
7020,POWER TRAIN
260313,AIR BAGS
279745,ENGINE
260279,EQUIPMENT
199955,ENGINE
256652,SERVICE BRAKES
79820,POWER TRAIN
284904,SERVICE BRAKES
265178,ENGINE
83716,FUEL/PROPULSION SYSTEM
64864,ENGINE AND ENGINE COOLING
197316,SERVICE BRAKES
131799,AIR BAGS
190540,ENGINE
283017,ELECTRICAL SYSTEM
8624,STEERING
10671,ENGINE AND ENGINE COOLING
241262,LATCHES/LOCKS/LINKAGES
179099,VEHICLE SPEED CONTROL
2209,VISIBILITY/WIPER
62310,LATCHES/LOCKS/LINKAGES
59149,SERVICE BRAKES
273746,LATCHES/LOCKS/LINKAGES
140644,ENGINE
119017,VISIBILITY
168860,FORWARD COLLISION AVOIDANCE
40064,POWER TRAIN
137134,SERVICE BRAKES
153250,VISIBILITY
168720,STRUCTURE
176127,VEHICLE SPEED CONTROL
268390,ELECTRICAL SYSTEM
224549,POWER TRAIN
257242,AIR BAGS
132189,ENGINE
125191,STEERING
212933,POWER TRAIN
294422,ENGINE
124799,ELECTRICAL SYSTEM
162567,ELECTRICAL SYSTEM
264964,BACK OVER PREVENTION
13642,FUEL SYSTEM
51949,ENGINE
173498,POWER TRAIN
60867,FUEL SYSTEM
276045,ENGINE
50201,ENGINE AND ENGINE COOLING
190058,VISIBILITY
294271,SEAT BELTS
31463,STRUCTURE
88611,FORWARD COLLISION AVOIDANCE
224886,FUEL SYSTEM
130681,ENGINE
187248,EQUIPMENT
99132,POWER TRAIN
63799,ENGINE
64981,POWER TRAIN
150420,ENGINE
162711,POWER TRAIN
180595,POWER TRAIN
126608,FUEL/PROPULSION SYSTEM
80510,ENGINE
111815,ENGINE
164212,SERVICE BRAKES
207789,ENGINE
246613,VEHICLE SPEED CONTROL
296200,EQUIPMENT
96207,VISIBILITY/WIPER
240056,ELECTRICAL SYSTEM
188743,POWER TRAIN
93689,LATCHES/LOCKS/LINKAGES
245936,FUEL SYSTEM
237017,EQUIPMENT
230677,LATCHES/LOCKS/LINKAGES
272273,ENGINE
255713,VEHICLE SPEED CONTROL
202905,FORWARD COLLISION AVOIDANCE
273484,ENGINE
58988,SEAT BELTS
219876,VISIBILITY
37111,ENGINE
285260,STEERING
26478,POWER TRAIN
218742,POWER TRAIN
119204,ELECTRICAL SYSTEM
43830,ENGINE
65193,STEERING
207705,ENGINE AND ENGINE COOLING
137923,ELECTRICAL SYSTEM
196323,STEERING
51707,AIR BAGS
7395,ENGINE
188430,ELECTRICAL SYSTEM
243469,FORWARD COLLISION AVOIDANCE
181325,ENGINE
288431,ENGINE
9097,ELECTRICAL SYSTEM
202262,POWER TRAIN
30259,ENGINE
95915,POWER TRAIN
52211,POWER TRAIN
250422,ENGINE
161697,VEHICLE SPEED CONTROL
251567,AIR BAGS
147345,STEERING
186790,FUEL/PROPULSION SYSTEM
85699,SERVICE BRAKES
47496,UNKNOWN
291683,ENGINE
292848,VEHICLE SPEED CONTROL
187333,SERVICE BRAKES
266716,POWER TRAIN
277596,ELECTRICAL SYSTEM
66424,ENGINE
49403,AIR BAGS
129128,EXTERIOR LIGHTING
285234,ELECTRICAL SYSTEM
60351,SERVICE BRAKES
114064,SUSPENSION
161884,STEERING
72770,SERVICE BRAKES
284791,SERVICE BRAKES
161356,LATCHES/LOCKS/LINKAGES
259039,VEHICLE SPEED CONTROL
168425,ELECTRICAL SYSTEM
100157,VEHICLE SPEED CONTROL
114050,SEATS
121904,STRUCTURE
213496,FUEL/PROPULSION SYSTEM
281858,ENGINE AND ENGINE COOLING
279903,STRUCTURE
152813,EQUIPMENT
62697,AIR BAGS
42041,FUEL/PROPULSION SYSTEM
164861,ELECTRICAL SYSTEM
152588,WHEELS
23590,ENGINE
41437,WHEELS
260995,LANE DEPARTURE
211933,POWER TRAIN
133301,VISIBILITY/WIPER
32662,POWER TRAIN
66482,SUSPENSION
15128,SUSPENSION
93148,ELECTRICAL SYSTEM
217196,ENGINE
52147,TIRES
158945,SEAT BELTS
265802,POWER TRAIN
61210,SERVICE BRAKES
176936,POWER TRAIN
124212,POWER TRAIN
231142,POWER TRAIN
255252,POWER TRAIN
161886,WHEELS
297188,SERVICE BRAKES
72711,POWER TRAIN
196512,POWER TRAIN
164376,STRUCTURE
106039,ELECTRICAL SYSTEM
18140,STRUCTURE
92436,ELECTRICAL SYSTEM
121494,ENGINE
164115,VEHICLE SPEED CONTROL
53501,POWER TRAIN
268051,FORWARD COLLISION AVOIDANCE
28837,EQUIPMENT
134777,ELECTRICAL SYSTEM
128944,POWER TRAIN
228229,POWER TRAIN
107830,POWER TRAIN
41733,POWER TRAIN
235250,ENGINE
121446,FUEL/PROPULSION SYSTEM
238661,ENGINE
140246,SERVICE BRAKES
126910,STEERING
54118,ENGINE
168719,ENGINE
10453,POWER TRAIN
299686,VISIBILITY
193683,FORWARD COLLISION AVOIDANCE
112804,ELECTRICAL SYSTEM
261264,ENGINE
297815,POWER TRAIN
17906,ENGINE
28267,ELECTRICAL SYSTEM
64452,ENGINE AND ENGINE COOLING
32629,POWER TRAIN
259706,ENGINE
175714,STEERING
185154,POWER TRAIN
149867,ELECTRICAL SYSTEM
194481,ENGINE AND ENGINE COOLING
49536,ENGINE
96116,FUEL SYSTEM
151544,TIRES
86190,ENGINE
250718,POWER TRAIN
225727,POWER TRAIN
247561,EXTERIOR LIGHTING
10634,SERVICE BRAKES
49625,ENGINE
148337,POWER TRAIN
13479,ENGINE
90546,SERVICE BRAKES
72591,ENGINE AND ENGINE COOLING
235304,VISIBILITY
202229,SERVICE BRAKES
30131,VISIBILITY/WIPER
130613,ENGINE
236578,AIR BAGS
59953,STEERING
111169,ENGINE
122784,VISIBILITY
19223,POWER TRAIN
207583,STEERING
7790,ENGINE
22459,POWER TRAIN
197433,SEATS
19592,SERVICE BRAKES
228701,SERVICE BRAKES
273099,EQUIPMENT
160565,ENGINE
132913,VISIBILITY
63206,LANE DEPARTURE
97278,LANE DEPARTURE
2393,ELECTRICAL SYSTEM
77680,VISIBILITY
139345,ENGINE
143397,ELECTRICAL SYSTEM
59763,POWER TRAIN
193443,ELECTRICAL SYSTEM
171227,VISIBILITY
266441,SERVICE BRAKES
73435,POWER TRAIN
39924,VISIBILITY
92146,SERVICE BRAKES
197123,ENGINE
45171,ENGINE
234480,VISIBILITY
201732,AIR BAGS
22851,STRUCTURE
163391,ENGINE
36317,STRUCTURE
283834,ENGINE
184893,POWER TRAIN
226340,FUEL/PROPULSION SYSTEM
119222,ENGINE
10062,ELECTRICAL SYSTEM
254476,STEERING
42829,ENGINE
257852,ELECTRICAL SYSTEM
249107,AIR BAGS
248243,STRUCTURE
47687,SEAT BELTS
62010,VISIBILITY/WIPER
289260,STRUCTURE
59256,TIRES
57932,ENGINE
67240,LATCHES/LOCKS/LINKAGES
72271,ELECTRICAL SYSTEM
257616,ENGINE
13486,VISIBILITY/WIPER
19327,SERVICE BRAKES
287871,FORWARD COLLISION AVOIDANCE
205846,ENGINE AND ENGINE COOLING
262549,VEHICLE SPEED CONTROL
65278,STEERING
191784,ELECTRICAL SYSTEM
41989,ENGINE
283974,ENGINE
104621,SERVICE BRAKES
108746,EQUIPMENT
39073,ELECTRICAL SYSTEM
269567,ENGINE
230778,POWER TRAIN
254914,ENGINE
169782,ENGINE AND ENGINE COOLING
21863,SERVICE BRAKES
223328,AIR BAGS
243063,LANE DEPARTURE
125975,VEHICLE SPEED CONTROL
190514,ENGINE
164331,VISIBILITY
46204,ELECTRICAL SYSTEM
185014,ELECTRICAL SYSTEM
158947,FUEL/PROPULSION SYSTEM
107788,STRUCTURE
24330,BACK OVER PREVENTION
61669,ELECTRICAL SYSTEM
272671,TIRES
208245,ELECTRICAL SYSTEM
73944,ELECTRICAL SYSTEM
153884,ELECTRICAL SYSTEM
152772,TIRES
29733,AIR BAGS
185353,ENGINE
74315,POWER TRAIN
86605,ENGINE
180355,SERVICE BRAKES
15484,ENGINE
171820,EQUIPMENT
35522,STRUCTURE
261566,STEERING
22773,SERVICE BRAKES
245810,POWER TRAIN
80317,VISIBILITY/WIPER
54975,SERVICE BRAKES
101562,EXTERIOR LIGHTING
5312,ELECTRICAL SYSTEM
224522,EXTERIOR LIGHTING
276798,SERVICE BRAKES
231283,STRUCTURE
54793,POWER TRAIN
202235,STRUCTURE
21909,ENGINE
95754,POWER TRAIN
73895,STEERING
285467,EXTERIOR LIGHTING
220772,ENGINE
37821,SERVICE BRAKES
278416,ENGINE
241642,POWER TRAIN
251735,SERVICE BRAKES
114565,ENGINE
189179,STEERING
119724,ENGINE
119542,ENGINE
82342,ELECTRICAL SYSTEM
112405,ELECTRICAL SYSTEM
198455,AIR BAGS
102243,STRUCTURE
271789,SERVICE BRAKES
258177,STRUCTURE
153444,ENGINE
51833,ELECTRICAL SYSTEM
215610,ENGINE
203162,EXTERIOR LIGHTING
272901,ELECTRICAL SYSTEM
106062,EQUIPMENT
35234,ENGINE
258364,ELECTRICAL SYSTEM
190590,ENGINE
142064,FUEL/PROPULSION SYSTEM
186254,ENGINE AND ENGINE COOLING
130696,BACK OVER PREVENTION
295765,TIRES
267100,ENGINE
267308,VEHICLE SPEED CONTROL
47976,POWER TRAIN
214720,ELECTRICAL SYSTEM
227049,SERVICE BRAKES
51267,ELECTRICAL SYSTEM
37082,SEAT BELTS
289548,POWER TRAIN
27670,ENGINE AND ENGINE COOLING
200319,ELECTRICAL SYSTEM
205206,VISIBILITY
100414,STEERING
226678,ELECTRICAL SYSTEM
151005,EQUIPMENT
163816,POWER TRAIN
143552,VEHICLE SPEED CONTROL
222030,SERVICE BRAKES
164896,ENGINE
115231,VEHICLE SPEED CONTROL
40244,ELECTRICAL SYSTEM
223663,ENGINE
203846,STEERING
156222,ENGINE
293838,SERVICE BRAKES
99263,VISIBILITY
264087,POWER TRAIN
86972,ENGINE
63828,ELECTRICAL SYSTEM
239349,AIR BAGS
740,SERVICE BRAKES
18038,VEHICLE SPEED CONTROL
156844,VISIBILITY
37219,AIR BAGS
210189,STRUCTURE
133033,ELECTRICAL SYSTEM
109462,ENGINE
180081,STRUCTURE
237630,POWER TRAIN
19809,SERVICE BRAKES
209532,VISIBILITY
27390,LATCHES/LOCKS/LINKAGES
102246,POWER TRAIN
57360,ENGINE AND ENGINE COOLING
264734,SERVICE BRAKES
86287,POWER TRAIN
80397,AIR BAGS
30790,AIR BAGS
88994,FUEL SYSTEM
118837,ENGINE
255303,WHEELS
81679,POWER TRAIN
5924,FUEL/PROPULSION SYSTEM
288978,POWER TRAIN
187062,POWER TRAIN
100433,STEERING
261404,FUEL SYSTEM
156808,SERVICE BRAKES
227489,ENGINE
234201,ENGINE AND ENGINE COOLING
256121,ENGINE
9151,ENGINE
155904,ENGINE
23994,ENGINE
29354,ENGINE AND ENGINE COOLING
221181,STEERING
225252,ELECTRICAL SYSTEM
203534,SEAT BELTS
60689,VISIBILITY/WIPER
167516,ELECTRICAL SYSTEM
143867,LATCHES/LOCKS/LINKAGES
11207,STRUCTURE
82515,FUEL/PROPUISION SYSTEM
247073,STEERING
131289,ELECTRICAL SYSTEM
200395,ENGINE
938,AIR BAGS
176576,POWER TRAIN
260468,VEHICLE SPEED CONTROL
256039,ENGINE
55084,FUEL/PROPULSION SYSTEM
190762,LATCHES/LOCKS/LINKAGES
215164,POWER TRAIN
240345,ELECTRICAL SYSTEM
222849,FORWARD COLLISION AVOIDANCE
198782,SEAT BELTS
267031,STEERING
50137,ENGINE
33242,VEHICLE SPEED CONTROL
66443,SERVICE BRAKES
196798,ENGINE
223825,SERVICE BRAKES
20709,ENGINE
83842,ELECTRICAL SYSTEM
181792,POWER TRAIN
165460,ELECTRICAL SYSTEM
25566,ELECTRICAL SYSTEM
182766,ENGINE
27179,ENGINE
103642,ENGINE
104268,FORWARD COLLISION AVOIDANCE
218689,POWER TRAIN
262525,ELECTRICAL SYSTEM
65174,POWER TRAIN
120421,ENGINE
137316,SERVICE BRAKES
207960,FUEL SYSTEM
71742,ENGINE
59935,EXTERIOR LIGHTING
264403,SERVICE BRAKES
117662,ENGINE
82777,EXTERIOR LIGHTING
112638,SERVICE BRAKES
22530,STEERING
273395,ENGINE
183740,EXTERIOR LIGHTING
256127,ELECTRICAL SYSTEM
293681,STEERING
212928,STRUCTURE
268751,EXTERIOR LIGHTING
167282,ELECTRICAL SYSTEM
85724,POWER TRAIN
258961,ENGINE
225036,STEERING
17101,ENGINE
198976,POWER TRAIN
285967,ENGINE AND ENGINE COOLING
180785,TIRES
130813,AIR BAGS
122380,POWER TRAIN
142061,EQUIPMENT
214194,ENGINE
27663,AIR BAGS
165989,STEERING
117160,LANE DEPARTURE
166583,STRUCTURE
2888,EXTERIOR LIGHTING
56068,ENGINE
191062,POWER TRAIN
51941,ENGINE AND ENGINE COOLING
133751,POWER TRAIN
20423,STRUCTURE
85150,EQUIPMENT
94164,ENGINE
266788,SERVICE BRAKES
246929,ENGINE
59825,ENGINE
287814,SEATS
177021,ELECTRICAL SYSTEM
290388,STRUCTURE
225167,AIR BAGS
73636,ENGINE
138202,ENGINE
123412,STRUCTURE
229233,POWER TRAIN
45781,POWER TRAIN
213508,FORWARD COLLISION AVOIDANCE
137739,FUEL SYSTEM
111796,ENGINE AND ENGINE COOLING
136699,AIR BAGS
245398,SERVICE BRAKES
44563,ENGINE
213729,ENGINE
84213,ENGINE
283684,SERVICE BRAKES
97726,SERVICE BRAKES
150222,ELECTRICAL SYSTEM
298561,STRUCTURE
226448,ELECTRICAL SYSTEM
271689,POWER TRAIN
91256,SERVICE BRAKES
210804,STEERING
228577,VEHICLE SPEED CONTROL
223145,POWER TRAIN
183773,STEERING
196212,STEERING
103731,ENGINE
137695,POWER TRAIN
162528,AIR BAGS
114423,POWER TRAIN
227339,EQUIPMENT
243100,ELECTRICAL SYSTEM
143633,FORWARD COLLISION AVOIDANCE
142713,FUEL/PROPULSION SYSTEM
171398,ENGINE AND ENGINE COOLING
23030,POWER TRAIN
234695,STEERING
152125,SERVICE BRAKES
11578,POWER TRAIN
68260,ENGINE
194190,ENGINE
181556,STRUCTURE
70727,STRUCTURE
22561,SERVICE BRAKES
123749,TIRES
170225,STRUCTURE
269917,VISIBILITY
13598,SUSPENSION
69795,ENGINE
97207,ELECTRICAL SYSTEM
238059,ENGINE
141503,ENGINE
22075,SEATS
111299,POWER TRAIN
177885,STRUCTURE
269529,VEHICLE SPEED CONTROL
161793,STEERING
14885,ELECTRICAL SYSTEM
167663,POWER TRAIN
170994,STEERING
77087,ELECTRICAL SYSTEM
248224,SERVICE BRAKES
150138,POWER TRAIN
222942,ENGINE
187330,SEAT BELTS
136789,POWER TRAIN
198846,STRUCTURE
39165,ENGINE
276007,LANE DEPARTURE
285624,FUEL SYSTEM
232699,ENGINE
83605,ENGINE
119773,ELECTRICAL SYSTEM
247959,POWER TRAIN
61541,POWER TRAIN
22486,POWER TRAIN
107039,FORWARD COLLISION AVOIDANCE
62138,EQUIPMENT
209958,VISIBILITY
216919,FUEL/PROPULSION SYSTEM
276528,STEERING
17903,FORWARD COLLISION AVOIDANCE
79086,FUEL/PROPULSION SYSTEM
5411,ELECTRICAL SYSTEM
45560,STEERING
275640,POWER TRAIN
98080,ENGINE
294035,POWER TRAIN
134600,FORWARD COLLISION AVOIDANCE
261418,VISIBILITY/WIPER
169884,AIR BAGS
166829,VEHICLE SPEED CONTROL
198037,ENGINE
156623,FORWARD COLLISION AVOIDANCE
263103,TIRES
292047,AIR BAGS
83704,AIR BAGS
41674,FORWARD COLLISION AVOIDANCE
5078,VISIBILITY
121699,POWER TRAIN
57504,POWER TRAIN
253201,ENGINE
251184,TIRES
192747,ENGINE
115134,FORWARD COLLISION AVOIDANCE
205795,ELECTRICAL SYSTEM
202410,VISIBILITY/WIPER
152056,ENGINE AND ENGINE COOLING
73942,POWER TRAIN
189129,ENGINE
217980,STRUCTURE
184018,SERVICE BRAKES
257646,ELECTRICAL SYSTEM
102757,ENGINE
71052,AIR BAGS
264693,ENGINE
159440,ELECTRICAL SYSTEM
110937,ENGINE
120649,ELECTRICAL SYSTEM
151653,LATCHES/LOCKS/LINKAGES
117828,AIR BAGS
178800,ELECTRICAL SYSTEM
141299,POWER TRAIN
127319,ELECTRICAL SYSTEM
57516,POWER TRAIN
225014,ENGINE AND ENGINE COOLING
258794,POWER TRAIN
236763,ELECTRICAL SYSTEM
113027,FORWARD COLLISION AVOIDANCE
253951,EXTERIOR LIGHTING
281211,ENGINE
275503,STEERING
35179,ELECTRICAL SYSTEM
276716,SERVICE BRAKES
121012,POWER TRAIN
31078,ELECTRICAL SYSTEM
101520,POWER TRAIN
185442,ENGINE
194400,STEERING
76009,POWER TRAIN
74271,STEERING
286733,EQUIPMENT
28286,VEHICLE SPEED CONTROL
186102,VEHICLE SPEED CONTROL
201206,ELECTRICAL SYSTEM
286935,SERVICE BRAKES
6444,POWER TRAIN
215840,POWER TRAIN
168276,STRUCTURE
266340,ENGINE
138642,SERVICE BRAKES
23127,STEERING
174734,FUEL/PROPULSION SYSTEM
107390,STEERING
148893,BACK OVER PREVENTION
130226,ENGINE
144689,ENGINE AND ENGINE COOLING
79346,ENGINE
51146,STRUCTURE
144446,EXTERIOR LIGHTING
186799,TIRES
131444,ELECTRICAL SYSTEM
15011,SERVICE BRAKES
172302,ENGINE
142511,ENGINE
195988,SUSPENSION
7499,ELECTRICAL SYSTEM
286937,FUEL/PROPULSION SYSTEM
51141,ELECTRICAL SYSTEM
143592,ENGINE AND ENGINE COOLING
88159,ENGINE
52419,FUEL SYSTEM
297130,VEHICLE SPEED CONTROL
145095,FORWARD COLLISION AVOIDANCE
149985,AIR BAGS
211250,SUSPENSION
192487,FUEL SYSTEM
14639,FUEL/PROPULSION SYSTEM
205250,POWER TRAIN
6100,POWER TRAIN
167977,STRUCTURE
247020,ENGINE AND ENGINE COOLING
295052,SUSPENSION
5210,ENGINE AND ENGINE COOLING
183125,STEERING
103685,VEHICLE SPEED CONTROL
294412,ENGINE
246379,ENGINE
182132,ENGINE
41554,SUSPENSION
244653,ENGINE
105650,ENGINE
134389,VISIBILITY
155741,POWER TRAIN
149757,POWER TRAIN
147895,EXTERIOR LIGHTING
119811,ENGINE
181375,POWER TRAIN
151964,ELECTRICAL SYSTEM
138829,ENGINE
273257,STRUCTURE
81559,EXTERIOR LIGHTING
270347,BACK OVER PREVENTION
158457,AIR BAGS
45645,ENGINE
270928,ELECTRICAL SYSTEM
94241,AIR BAGS
210326,AIR BAGS
239191,AIR BAGS
166619,POWER TRAIN
291500,ENGINE AND ENGINE COOLING
294844,SUSPENSION
28622,ENGINE
100346,ELECTRICAL SYSTEM
111639,POWER TRAIN
277235,ENGINE
152119,AIR BAGS
278968,ENGINE
44002,ENGINE
161042,FUEL/PROPULSION SYSTEM
253815,AIR BAGS
203673,POWER TRAIN
152221,POWER TRAIN
164435,ELECTRICAL SYSTEM
17579,AIR BAGS
281944,STEERING
159349,AIR BAGS
57000,STRUCTURE
208939,VEHICLE SPEED CONTROL
190274,ELECTRICAL SYSTEM
262929,SUSPENSION
78610,ENGINE
253090,ELECTRICAL SYSTEM
115682,ELECTRICAL SYSTEM
20351,WHEELS
252953,FUEL SYSTEM
28213,SERVICE BRAKES
17967,ENGINE
90446,STEERING
191574,ENGINE
88873,POWER TRAIN
163322,LATCHES/LOCKS/LINKAGES
22596,ENGINE
55377,ENGINE AND ENGINE COOLING
226306,ELECTRICAL SYSTEM
19456,STEERING
188102,ENGINE
10741,ENGINE
208700,VISIBILITY
49926,STEERING
57660,POWER TRAIN
261312,ENGINE
231085,SERVICE BRAKES
144878,ENGINE
251489,ENGINE
162950,ENGINE
178320,ENGINE
56783,ENGINE
160501,ENGINE
239576,POWER TRAIN
128528,FUEL SYSTEM
185523,SERVICE BRAKES
41179,POWER TRAIN
157796,ENGINE
134226,STRUCTURE
50929,STRUCTURE
249756,ENGINE
285203,ENGINE
108507,ENGINE
43147,ELECTRICAL SYSTEM
84158,ENGINE
216387,STEERING
18434,STEERING
148600,ELECTRICAL SYSTEM
141742,FORWARD COLLISION AVOIDANCE
77078,STEERING
164329,ENGINE
9381,POWER TRAIN
227023,TIRES
223752,BACK OVER PREVENTION
154179,ELECTRICAL SYSTEM
160657,STRUCTURE
233252,ELECTRICAL SYSTEM
244630,VISIBILITY
59679,ELECTRICAL SYSTEM
230043,VISIBILITY/WIPER
84372,ELECTRICAL SYSTEM
183452,ENGINE
43861,FORWARD COLLISION AVOIDANCE
121950,ELECTRICAL SYSTEM
247705,SERVICE BRAKES
49679,STEERING
207098,POWER TRAIN
121160,ELECTRICAL SYSTEM
148444,POWER TRAIN
152013,ELECTRICAL SYSTEM
242832,ENGINE
67234,ELECTRICAL SYSTEM
173831,TIRES
242207,ELECTRICAL SYSTEM
56926,LATCHES/LOCKS/LINKAGES
224360,SERVICE BRAKES
246550,STRUCTURE
186620,ENGINE
33181,ENGINE
75397,TIRES
260076,POWER TRAIN
212868,SERVICE BRAKES
229097,LATCHES/LOCKS/LINKAGES
24834,POWER TRAIN
96632,SUSPENSION
212960,SERVICE BRAKES
104488,ENGINE
196211,ENGINE
68952,ENGINE
81458,WHEELS
233549,ENGINE
283077,ENGINE
72596,POWER TRAIN
114673,POWER TRAIN
139662,POWER TRAIN
261198,ENGINE
175296,ENGINE
269147,ENGINE
146901,POWER TRAIN
255928,ENGINE
92048,LANE DEPARTURE
133008,STEERING
103658,POWER TRAIN
33721,POWER TRAIN
44351,STEERING
40071,ELECTRICAL SYSTEM
126204,ENGINE AND ENGINE COOLING
25758,SUSPENSION
188709,TIRES
36566,SUSPENSION
100240,EXTERIOR LIGHTING
54704,STEERING
34544,SERVICE BRAKES
14399,SERVICE BRAKES
5236,STEERING
189327,ENGINE
196572,STEERING
200272,STRUCTURE
113312,ENGINE
96643,STEERING
48071,STRUCTURE
73904,ENGINE
237611,ENGINE
162619,VISIBILITY
151665,ENGINE
264129,STEERING
7376,ENGINE
161649,FUEL/PROPULSION SYSTEM
81770,POWER TRAIN
117378,SERVICE BRAKES
32263,FUEL SYSTEM
205397,AIR BAGS
27946,FUEL SYSTEM
109449,POWER TRAIN
159764,SERVICE BRAKES
17475,ENGINE
119721,TIRES
194024,POWER TRAIN
144239,STRUCTURE
284852,VISIBILITY/WIPER
24673,FUEL SYSTEM
253780,SERVICE BRAKES
4313,AIR BAGS
211337,ENGINE
85493,POWER TRAIN
228723,TIRES
108624,POWER TRAIN
66349,ENGINE
4014,ELECTRICAL SYSTEM
171384,ENGINE AND ENGINE COOLING
59836,STEERING
270511,VISIBILITY
76419,SERVICE BRAKES
278201,SERVICE BRAKES
186835,SERVICE BRAKES
208307,ENGINE
294819,POWER TRAIN
283699,FORWARD COLLISION AVOIDANCE
139334,ENGINE
253806,POWER TRAIN
206951,BACK OVER PREVENTION
247200,FUEL/PROPULSION SYSTEM
142829,POWER TRAIN
168963,ENGINE
134868,FUEL SYSTEM
67035,SERVICE BRAKES
295695,SERVICE BRAKES
296934,SERVICE BRAKES
12807,ELECTRICAL SYSTEM
280455,FUEL/PROPULSION SYSTEM
173912,POWER TRAIN
259674,POWER TRAIN
205423,BACK OVER PREVENTION
240577,ENGINE
268049,POWER TRAIN
237357,STRUCTURE
299941,SUSPENSION
158125,LATCHES/LOCKS/LINKAGES
115006,SERVICE BRAKES
235321,TIRES
279764,STEERING
213921,AIR BAGS
58292,SERVICE BRAKES
13098,TIRES
149913,ENGINE
156504,AIR BAGS
115954,ENGINE AND ENGINE COOLING
100715,ENGINE
46830,STEERING
226439,AIR BAGS
210434,SERVICE BRAKES
157257,VISIBILITY
175928,EXTERIOR LIGHTING
110935,SERVICE BRAKES
25646,ENGINE
291844,ELECTRICAL SYSTEM
82120,STRUCTURE
45226,POWER TRAIN
186489,ENGINE AND ENGINE COOLING
109000,STRUCTURE
93111,ENGINE
239553,ENGINE
78162,FUEL/PROPULSION SYSTEM
187144,STRUCTURE
69581,POWER TRAIN
29632,STRUCTURE
173869,ENGINE
37619,FORWARD COLLISION AVOIDANCE
229382,VEHICLE SPEED CONTROL
31882,AIR BAGS
134748,VEHICLE SPEED CONTROL
51255,STRUCTURE
159842,ENGINE
227461,POWER TRAIN
203542,STEERING
